speaker_id,name,role,gender,party,faction,terms,utterance_count,category,score,word_count,top_words
與那覇勝重,與那覇勝重,会計管理者,,,,,901,安全保障・基地問題,0.077455,3,"有事,軍事,米軍"
下地貴之,下地貴之,事務局長,,,,,379,暮らし・福祉,0.134004,3,"就農,人権,住居"
下地貴之,下地貴之,事務局長,,,,,379,医療・健康,0.054082,3,"認知,接種,病気"
下地貴之,下地貴之,事務局長,,,,,379,子ども・教育,0.040118,2,"文教,教職員"
下地貴之,下地貴之,事務局長,,,,,379,まちづくり・インフラ,0.699508,16,"浄水,水源,水量,立方,農道"
下地貴之,下地貴之,事務局長,,,,,379,農業・水産業,0.844116,17,"牡蠣,耕土,栽培,肥料,農道"
下地貴之,下地貴之,事務局長,,,,,379,観光・産業,0.166201,7,"物流,工芸,音響,旅費,朗読"
下地貴之,下地貴之,事務局長,,,,,379,環境・防災,0.371958,14,"防除,除草,防火,廃校,雨水"
下地貴之,下地貴之,事務局長,,,,,379,財政・税金,0.267086,10,"収穫,買収,還元,金融,金利"
下地貴之,下地貴之,事務局長,,,,,379,行政・議会運営,0.540951,20,"請願,陳情,勧告,辞職,選任"
下地貴之,下地貴之,事務局長,,,,,379,安全保障・基地問題,0.145292,5,"誤発,ｅｅｚ,実弾,爆撃,軍事"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,暮らし・福祉,0.288902,11,"年金,療養,空き家,弁償,休業"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,医療・健康,0.277022,11,"療養,患者,接種,認知,感覚"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,子ども・教育,0.49949,15,"教職員,学級,文教,卒業,授業"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,まちづくり・インフラ,0.15813,7,"浄水,水質,農道,ｉｃｔ,水量"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,農業・水産業,0.197798,7,"食材,栽培,肥料,農道,食料"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,観光・産業,0.203144,7,"物価,表彰,音楽,飲食,演奏"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,環境・防災,0.500585,16,"充電,脱炭,雨漏り,大雨,冠水"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,財政・税金,0.328208,16,"剰余,繰り入れ,金融,税制,加算"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,行政・議会運営,0.695817,26,"陳情,任用,辞職,請願,市議"
池城健,池城 健,文教社会委員会委員長,男,無所属,新政会,5,462,安全保障・基地問題,0,0,
砂川勤,砂川 勤,教育部長,,,,,603,暮らし・福祉,0.174975,7,"住居,人権,空き家,就労,受給"
砂川勤,砂川 勤,教育部長,,,,,603,医療・健康,0.162306,7,"虐待,疾患,病気,内科,療養"
砂川勤,砂川 勤,教育部長,,,,,603,子ども・教育,0.610654,15,"教職員,校区,学級,学園,校長"
砂川勤,砂川 勤,教育部長,,,,,603,まちづくり・インフラ,0.439422,13,"浄水,ｌｅｄ,ｄｘ,水質,外構"
砂川勤,砂川 勤,教育部長,,,,,603,農業・水産業,0.102003,3,"食材,生乳,食料"
砂川勤,砂川 勤,教育部長,,,,,603,観光・産業,0.15971,5,"物価,物品,音楽,旅費,製造"
砂川勤,砂川 勤,教育部長,,,,,603,環境・防災,0.339517,13,"雨漏り,廃校,脱炭,破損,雨水"
砂川勤,砂川 勤,教育部長,,,,,603,財政・税金,0.443917,17,"債権,有償,充当,減価,償却"
砂川勤,砂川 勤,教育部長,,,,,603,行政・議会運営,0.250694,12,"任用,公立,裁量,辞退,選考"
砂川勤,砂川 勤,教育部長,,,,,603,安全保障・基地問題,0,0,
伊川秀樹,伊川秀樹,副市長,,,,,116,暮らし・福祉,0.189109,5,"人権,休業,受給,民宿,弁償"
伊川秀樹,伊川秀樹,副市長,,,,,116,医療・健康,0.196937,5,"診療,認知,医師,ｐｃｒ,接種"
伊川秀樹,伊川秀樹,副市長,,,,,116,子ども・教育,0.163027,5,"卒業,講座,休校,園児,入学"
伊川秀樹,伊川秀樹,副市長,,,,,116,まちづくり・インフラ,0.126482,3,"用排水,水域,架橋"
伊川秀樹,伊川秀樹,副市長,,,,,116,農業・水産業,0.239552,6,"肥料,漁協,農漁業,農村,飼料"
伊川秀樹,伊川秀樹,副市長,,,,,116,観光・産業,0.111118,3,"球団,民宿,物流"
伊川秀樹,伊川秀樹,副市長,,,,,116,環境・防災,0.089756,3,"軽石,漂着,廃校"
伊川秀樹,伊川秀樹,副市長,,,,,116,財政・税金,0.746406,17,"損益,債権,補填,収穫,財務"
伊川秀樹,伊川秀樹,副市長,,,,,116,行政・議会運営,0.525391,15,"行財政,選考,任期,政権,辞退"
伊川秀樹,伊川秀樹,副市長,,,,,116,安全保障・基地問題,0.055275,2,"日米,軍事"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,暮らし・福祉,0.437268,12,"扶養,就労,不妊,難病,住居"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,医療・健康,0.625425,12,"虐待,認知,産後,疎通,患者"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,子ども・教育,0.366303,10,"卒業,講座,小児,園児,学園"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,まちづくり・インフラ,0.160217,4,"ｉｃｔ,土砂,地盤,電力"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,農業・水産業,0.049714,1,食材
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,観光・産業,0.080206,2,"物価,音声"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,環境・防災,0.075756,2,"土砂,警報"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,財政・税金,0.212883,7,"加算,有償,概算,賃借,精算"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,行政・議会運営,0.348755,8,"開所,公立,任用,専決,連盟"
仲宗根美佐子,仲宗根美佐子,福祉部長,,,,,259,安全保障・基地問題,0,0,
下地睦子,下地睦子,環境衛生局長,,,,,700,暮らし・福祉,0.236111,9,"空き家,不妊,引っ越し,住居,移住"
下地睦子,下地睦子,環境衛生局長,,,,,700,医療・健康,0.105313,5,"不妊,接種,認知,医師,病気"
下地睦子,下地睦子,環境衛生局長,,,,,700,子ども・教育,0.095926,4,"学術,講座,学区,文教"
下地睦子,下地睦子,環境衛生局長,,,,,700,まちづくり・インフラ,0.95238,28,"ｌｃｄ,底盤,立方,汚泥,破砕"
下地睦子,下地睦子,環境衛生局長,,,,,700,農業・水産業,0.093812,5,"肥料,漁港,農道,農村,山羊"
下地睦子,下地睦子,環境衛生局長,,,,,700,観光・産業,0.1134,7,"物価,製造,飲食,音声,民宿"
下地睦子,下地睦子,環境衛生局長,,,,,700,環境・防災,0.573567,20,"汚泥,排出,雨水,除草,冠水"
下地睦子,下地睦子,環境衛生局長,,,,,700,財政・税金,0.441441,18,"買収,納品,ｐｆｉ,概算,銀行"
下地睦子,下地睦子,環境衛生局長,,,,,700,行政・議会運営,0.406104,19,"陳述,部会,決裁,公益,随意"
下地睦子,下地睦子,環境衛生局長,,,,,700,安全保障・基地問題,0.068017,3,"駐屯,弾薬,有事"
天久珠江,天久珠江,会計管理者,,,,,152,暮らし・福祉,0,0,
天久珠江,天久珠江,会計管理者,,,,,152,医療・健康,0.04157,1,認知
天久珠江,天久珠江,会計管理者,,,,,152,子ども・教育,0.211972,5,"講座,学術,授業,学区,教職員"
天久珠江,天久珠江,会計管理者,,,,,152,まちづくり・インフラ,0.024998,1,土砂
天久珠江,天久珠江,会計管理者,,,,,152,農業・水産業,0.092211,2,"珊瑚,圃場"
天久珠江,天久珠江,会計管理者,,,,,152,観光・産業,0.128638,3,"表彰,音声,製造"
天久珠江,天久珠江,会計管理者,,,,,152,環境・防災,0.311766,6,"漂着,除草,破損,珊瑚,雨漏り"
天久珠江,天久珠江,会計管理者,,,,,152,財政・税金,0.317977,8,"収納,納品,財団,減価,補強"
天久珠江,天久珠江,会計管理者,,,,,152,行政・議会運営,0.489079,11,"市制,連合,付帯,閉鎖,連盟"
天久珠江,天久珠江,会計管理者,,,,,152,安全保障・基地問題,0.199498,2,"遺跡,戦争"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,暮らし・福祉,0.500586,13,"不妊,難病,空き家,就労,移住"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,医療・健康,0.524278,11,"不妊,認知,接種,難病,患者"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,子ども・教育,0.315124,11,"講座,教職員,学級,文教,学童"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,まちづくり・インフラ,0.074629,5,"浄水,工務,埋め立て,浄化,水源"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,農業・水産業,0.316923,9,"飼料,食肉,肥育,山羊,珊瑚"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,観光・産業,0.148728,6,"飲食,物価,ｊｔａ,音声,音楽"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,環境・防災,0.187768,6,"漂着,廃校,珊瑚,大雨,冠水"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,財政・税金,0.203127,8,"補填,減税,財団,組み替え,概算"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,行政・議会運営,0.408254,14,"任用,職種,会派,公立,公益"
久貝美奈子,久貝 美奈子,議員,女,無所属,市民ネット結,5,460,安全保障・基地問題,0.129038,4,"戦争,有事,海兵,米軍"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,暮らし・福祉,0.180476,7,"空き家,住居,移住,民宿,年金"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,医療・健康,0.213947,6,"診療,医師,外科,皮膚,内科"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,子ども・教育,0.292732,9,"学園,授業,校長,小児,卒業"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,まちづくり・インフラ,0.29471,13,"幹線,水量,農道,水質,断水"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,農業・水産業,0.335611,9,"牡蠣,養殖,漁港,糖度,漁協"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,観光・産業,0.253576,8,"物価,球場,表彰,球団,演奏"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,環境・防災,0.566351,18,"軽石,除草,脱炭,雨量,冠水"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,財政・税金,0.132889,6,"収穫,損傷,有償,買収,財団"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,行政・議会運営,0.191359,8,"開通,開所,閉鎖,首長,賛否"
仲間誉人,仲間 誉人,議員,男,無所属,Next みやこ,"5,6",427,安全保障・基地問題,0.141957,3,"領土,遺体,領海"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,暮らし・福祉,0.081732,3,"就農,移住,人権"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,医療・健康,0.036649,2,"感覚,病気"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,子ども・教育,0.2309,6,"校長,学園,授業,学童,教職員"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,まちづくり・インフラ,0.064694,3,"ｄｘ,ｉｔ,水質"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,農業・水産業,0.430085,9,"食肉,山羊,肥育,肥料,栽培"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,観光・産業,0.220576,5,"楽園,物価,ｊｔａ,球場,旅費"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,環境・防災,0.359097,8,"破損,除草,警報,防除,雨漏り"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,財政・税金,0.276104,11,"還元,買収,返済,損傷,補充"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,行政・議会運営,0.263414,9,"閉鎖,当選,連帯,任用,選考"
上地堅司,上地 堅司,議員,男,公明党,公明,5,352,安全保障・基地問題,0.035531,1,駐屯
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,暮らし・福祉,0.117596,3,"空き家,住居,民宿"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,医療・健康,0.183255,5,"抗原,接種,健診,痛み,ｐｃｒ"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,子ども・教育,0.187178,7,"文教,教職員,休園,園児,学区"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,まちづくり・インフラ,0.212882,6,"ｄｘ,工務,工区,断水,農道"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,農業・水産業,0.277031,10,"肥料,圃場,栽培,糖度,養殖"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,観光・産業,0.258726,10,"球団,物価,製造,ｊｔａ,売り払い"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,環境・防災,0.247919,9,"防除,軽石,雨漏り,断水,大雨"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,財政・税金,0.470032,15,"ｐｆｉ,税額,随意,収穫,予備"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,行政・議会運営,0.773877,24,"嘆願,勧告,随意,行財政,任用"
山下誠,山下 誠,議員,男,無所属,幸政会,"5,6",663,安全保障・基地問題,0.140781,4,"米軍,有事,戦争,弾薬"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,暮らし・福祉,0.224453,12,"空き家,住居,年金,傍聴,受給"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,医療・健康,0.141767,9,"接種,外科,難病,患者,口蹄"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,子ども・教育,0.273774,14,"学級,教職員,入学,学区,園児"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,まちづくり・インフラ,0.553533,22,"約款,浄水,埠頭,汚泥,幹線"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,農業・水産業,0.554147,20,"農振,漁協,蕎麦,肥料,漁港"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,観光・産業,0.358791,16,"演奏,航路,音楽,物産,物価"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,環境・防災,0.619257,26,"軽石,瓦礫,被災,汚泥,噴火"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,財政・税金,0.436421,22,"還付,収穫,銀行,精算,補填"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,行政・議会運営,0.884501,39,"投票,市議,起案,人勧,市制"
長崎富夫,長崎 富夫,都市計画課長,男,無所属,新政会,"2,3,5",517,安全保障・基地問題,0.402576,14,"米軍,有事,艦隊,軍事,艦船"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,暮らし・福祉,0.154861,5,"就農,年金,空き家,受給,弁償"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,医療・健康,0.137014,6,"口蹄,防疫,疾患,感覚,認知"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,子ども・教育,0.208719,8,"学級,学区,授業,学童,校区"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,まちづくり・インフラ,0.299646,10,"工務,用排水,農道,残土,浄水"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,農業・水産業,0.40879,12,"圃場,肥料,肥育,農道,食材"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,観光・産業,0.119159,8,"購買,製造,物産,物価,物流"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,環境・防災,0.530694,19,"防除,除草,陥没,大雨,冠水"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,財政・税金,0.442447,18,"補強,収穫,前払い,追認,減給"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,行政・議会運営,0.458572,18,"訓告,再任,陳情,当選,指令"
西里芳明,西里 芳明,経済工務委員会委員長,男,無所属,新宮古創成会,"2,3,5",396,安全保障・基地問題,0.097875,3,"有事,遺跡,戦争"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,暮らし・福祉,0.349919,7,"就労,扶養,尊厳,受給,住居"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,医療・健康,0.290499,5,"虐待,産後,健診,診療,認知"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,子ども・教育,0.410496,9,"休園,小児,卒業,学童,学年"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,まちづくり・インフラ,0.156523,3,"浄化,ｉｃｔ,外構"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,農業・水産業,0,0,
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,観光・産業,0.099564,2,"物価,飲食"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,環境・防災,0.243891,4,"警報,津波,地震,警戒"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,財政・税金,0.294339,7,"加算,精算,財団,充用,充当"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,行政・議会運営,0.285871,7,"役職,公立,専任,任用,開所"
幸地幹夫,幸地幹夫,こども家庭局長,,,,,159,安全保障・基地問題,0,0,
梶原健次,梶原健次,環境衛生局長,,,,,178,暮らし・福祉,0.050026,2,"不妊,受給"
梶原健次,梶原健次,環境衛生局長,,,,,178,医療・健康,0.066464,2,"認知,不妊"
梶原健次,梶原健次,環境衛生局長,,,,,178,子ども・教育,0,0,
梶原健次,梶原健次,環境衛生局長,,,,,178,まちづくり・インフラ,0.280468,7,"汚泥,浄化,立方,水質,破砕"
梶原健次,梶原健次,環境衛生局長,,,,,178,農業・水産業,0.09926,2,"珊瑚,養殖"
梶原健次,梶原健次,環境衛生局長,,,,,178,観光・産業,0.061556,3,"物価,飲食,製造"
梶原健次,梶原健次,環境衛生局長,,,,,178,環境・防災,0.44827,8,"蓄電,排出,汚泥,珊瑚,漂着"
梶原健次,梶原健次,環境衛生局長,,,,,178,財政・税金,0.147425,4,"充当,繰り入れ,損傷,加算"
梶原健次,梶原健次,環境衛生局長,,,,,178,行政・議会運営,0.202628,6,"開示,決裁,訓示,謝罪,裁量"
梶原健次,梶原健次,環境衛生局長,,,,,178,安全保障・基地問題,0,0,
守武大,守武 大,福祉部長,,,,,126,暮らし・福祉,0.456953,10,"就労,住居,療養,社協,引っ越し"
守武大,守武 大,福祉部長,,,,,126,医療・健康,0.342129,6,"認知,疾患,療養,医師,虐待"
守武大,守武 大,福祉部長,,,,,126,子ども・教育,0.123963,2,"講座,小児"
守武大,守武 大,福祉部長,,,,,126,まちづくり・インフラ,0,0,
守武大,守武 大,福祉部長,,,,,126,農業・水産業,0.064709,1,食料
守武大,守武 大,福祉部長,,,,,126,観光・産業,0.106146,3,"物価,購買,飲食"
守武大,守武 大,福祉部長,,,,,126,環境・防災,0.054547,2,"流用,雨漏り"
守武大,守武 大,福祉部長,,,,,126,財政・税金,0.154288,4,"加算,起債,銀行,滞納"
守武大,守武 大,福祉部長,,,,,126,行政・議会運営,0.246507,6,"任用,専決,規約,任務,職種"
守武大,守武 大,福祉部長,,,,,126,安全保障・基地問題,0.186541,3,"追悼,戦没,戦争"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,暮らし・福祉,0.262018,3,"空き家,住居,民泊"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,医療・健康,0.063893,1,医師
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,子ども・教育,0.033478,1,学園
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,まちづくり・インフラ,0.439638,6,"ｄｘ,浄水,工務,造成,浄化"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,農業・水産業,0,0,
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,観光・産業,0.219757,4,"工芸,民泊,物価,飲食"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,環境・防災,0,0,
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,財政・税金,0.365099,5,"ｐｆｉ,補欠,税制,銀行,金融"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,行政・議会運営,0.293479,6,"当選,市制,議席,請願,専任"
大城仁,大城 仁,議員,男,無所属,Next みやこ,"5,6",79,安全保障・基地問題,0,0,
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,暮らし・福祉,0.253252,14,"人権,民宿,年金,療養,休業"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,医療・健康,0.298496,15,"外科,虐待,診療,療養,患者"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,子ども・教育,0.243992,16,"文教,教科,学力,学級,卒業"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,まちづくり・インフラ,0.483558,28,"用排水,再建,架橋,ｉｔ,工務"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,農業・水産業,0.393325,22,"農都,農漁業,漁協,養殖,農村"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,観光・産業,0.342273,20,"祭場,朗読,民宿,売り払い,球場"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,環境・防災,0.354664,26,"防除,暴風,流用,風力,太陽"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,財政・税金,0.888499,49,"充用,追認,金利,増税,公債"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,行政・議会運営,1.456458,77,"表決,動議,公社,陳情,陳謝"
友利恵一,友利 恵一,議長,男,無所属,-,1,2643,安全保障・基地問題,0.34124,15,"米兵,拉致,在日,戦争,米軍"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,暮らし・福祉,0.196472,8,"年金,療養,社協,受給,扶養"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,医療・健康,0.224113,11,"痛み,診療,療養,医師,感覚"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,子ども・教育,0.175546,9,"文教,教科,学力,学級,卒業"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,まちづくり・インフラ,0.273463,13,"再建,工務,工区,埋め立て,水源"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,農業・水産業,0.31513,12,"農都,漁協,農漁業,圃場,農村"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,観光・産業,0.231707,10,"祭場,売り払い,朗読,工芸,民宿"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,環境・防災,0.173066,12,"汚染,流用,太陽,発電,酸化"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,財政・税金,0.915879,34,"追認,充用,随契,債権,滞納"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,行政・議会運営,1.577639,59,"起案,随契,陳情,決裁,告発"
池間雅昭,池間 雅昭,議員,男,無所属,-,1,227,安全保障・基地問題,0.042617,3,"軍事,米軍,戦争"
宮川耕次,宮川耕次,総務部長,,,,,489,暮らし・福祉,0.116068,6,"受給,弁償,社協,人権,扶養"
宮川耕次,宮川耕次,総務部長,,,,,489,医療・健康,0.076323,6,"防疫,痛み,感覚,療養,患者"
宮川耕次,宮川耕次,総務部長,,,,,489,子ども・教育,0.052315,4,"学区,学術,校長,講座"
宮川耕次,宮川耕次,総務部長,,,,,489,まちづくり・インフラ,0.222249,8,"再建,架橋,造成,ｉｔ,工法"
宮川耕次,宮川耕次,総務部長,,,,,489,農業・水産業,0.153683,7,"農振,圃場,漁港,漁協,和牛"
宮川耕次,宮川耕次,総務部長,,,,,489,観光・産業,0.163119,4,"祭場,売り払い,物品,旅費"
宮川耕次,宮川耕次,総務部長,,,,,489,環境・防災,0.072775,4,"流用,地震,冠水,津波"
宮川耕次,宮川耕次,総務部長,,,,,489,財政・税金,1.025404,31,"充用,随契,公債,債権,起債"
宮川耕次,宮川耕次,総務部長,,,,,489,行政・議会運営,1.28525,42,"連結,随契,昇任,起案,公社"
宮川耕次,宮川耕次,総務部長,,,,,489,安全保障・基地問題,0.027668,1,遺跡
池村直記,池村直記,福祉保健部長,,,,,84,暮らし・福祉,0.413555,9,"社協,就労,扶養,受給,難病"
池村直記,池村直記,福祉保健部長,,,,,84,医療・健康,0.5918,11,"虐待,接種,疾患,診療,認知"
池村直記,池村直記,福祉保健部長,,,,,84,子ども・教育,0.23051,5,"園児,学童,小児,卒業,学園"
池村直記,池村直記,福祉保健部長,,,,,84,まちづくり・インフラ,0.125276,4,"架橋,ｉｔ,水質,水源"
池村直記,池村直記,福祉保健部長,,,,,84,農業・水産業,0.026665,1,山羊
池村直記,池村直記,福祉保健部長,,,,,84,観光・産業,0.067219,2,"旅費,製造"
池村直記,池村直記,福祉保健部長,,,,,84,環境・防災,0,0,
池村直記,池村直記,福祉保健部長,,,,,84,財政・税金,0.698904,17,"滞納,収納,随契,補填,減税"
池村直記,池村直記,福祉保健部長,,,,,84,行政・議会運営,0.3912,10,"公立,随契,勧告,市税,随意"
池村直記,池村直記,福祉保健部長,,,,,84,安全保障・基地問題,0,0,
石原智男,石原智男,財政課長,,,,,153,暮らし・福祉,0.039881,2,"扶養,弁償"
石原智男,石原智男,財政課長,,,,,153,医療・健康,0.106516,3,"診療,虐待,医師"
石原智男,石原智男,財政課長,,,,,153,子ども・教育,0.048748,2,"学区,学術"
石原智男,石原智男,財政課長,,,,,153,まちづくり・インフラ,0.236097,8,"再建,造成,埋め立て,水域,汚泥"
石原智男,石原智男,財政課長,,,,,153,農業・水産業,0.056804,2,"農漁業,漁協"
石原智男,石原智男,財政課長,,,,,153,観光・産業,0.233062,6,"売り払い,祭場,旅費,工芸,物流"
石原智男,石原智男,財政課長,,,,,153,環境・防災,0.130092,5,"流用,警戒,汚泥,除草,破損"
石原智男,石原智男,財政課長,,,,,153,財政・税金,1.306081,29,"充用,繰り上げ,公債,充当,起債"
石原智男,石原智男,財政課長,,,,,153,行政・議会運営,0.479009,12,"連結,起案,市税,連合,決裁"
石原智男,石原智男,財政課長,,,,,153,安全保障・基地問題,0.025406,1,在沖
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,暮らし・福祉,0.194869,13,"慰謝,人権,受給,年金,民宿"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,医療・健康,0.224718,15,"外科,口蹄,医師,虐待,患者"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,子ども・教育,0.245209,16,"学級,校区,文教,学力,学区"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,まちづくり・インフラ,0.335447,25,"再建,埋め立て,架橋,約款,工務"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,農業・水産業,0.415267,21,"農都,甘蔗,耳標,珊瑚,糖価"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,観光・産業,0.327399,19,"演奏,祭場,楽園,売り払い,周遊"
新城啓世,新城 啓世,議会運営委員会委員長,男,無所属,-,"1,2",182,環境・防災,0.494417,27,"珊瑚,廃校,太陽,被災,発電"
